Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
5,40,3,0,0,5,median,1,0.0965
5,40,3,0,0,5,median,2,0.1665
5,40,3,0,0,5,median,3,0.2575
5,40,3,0,0,5,median,4,0.321
5,40,3,0,0,5,median,5,0.3235
5,40,3,0,0,5,median,6,0.3515
5,40,3,0,0,5,median,7,0.3495
5,40,3,0,0,5,median,8,0.3485
5,40,3,0,0,5,median,9,0.353
5,40,3,0,0,5,median,10,0.3345
5,40,3,0,0,5,median,11,0.337
5,40,3,0,0,5,median,12,0.342
5,40,3,0,0,5,median,13,0.3475
5,40,3,0,0,5,median,14,0.3525
5,40,3,0,0,5,median,15,0.3495
5,40,3,0,0,5,median,16,0.356
5,40,3,0,0,5,median,17,0.364
5,40,3,0,0,5,median,18,0.358
5,40,3,0,0,5,median,19,0.354
5,40,3,0,0,5,median,20,0.3705
5,40,3,0,0,5,median,21,0.3735
5,40,3,0,0,5,median,22,0.3645
5,40,3,0,0,5,median,23,0.37
5,40,3,0,0,5,median,24,0.361
5,40,3,0,0,5,median,25,0.363
5,40,3,0,0,5,median,26,0.3835
5,40,3,0,0,5,median,27,0.37
5,40,3,0,0,5,median,28,0.3635
5,40,3,0,0,5,median,29,0.3675
5,40,3,0,0,5,median,30,0.363
5,40,3,0,0,5,median,31,0.366
5,40,3,0,0,5,median,32,0.346
5,40,3,0,0,5,median,33,0.367
5,40,3,0,0,5,median,34,0.3745
5,40,3,0,0,5,median,35,0.36
5,40,3,0,0,5,median,36,0.3535
5,40,3,0,0,5,median,37,0.3715
5,40,3,0,0,5,median,38,0.3665
5,40,3,0,0,5,median,39,0.349
5,40,3,0,0,5,median,40,0.352
