Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
5,50,3,1,0,1000,median,16,0.116
5,50,3,1,0,1000,median,17,0.1015
5,50,3,1,0,1000,median,18,0.104
5,50,3,1,0,1000,median,19,0.1015
5,50,3,1,0,1000,median,20,0.0955
5,50,3,1,0,1000,median,21,0.0955
5,50,3,1,0,1000,median,22,0.0895
5,50,3,1,0,1000,median,23,0.0955
5,50,3,1,0,1000,median,24,0.104
5,50,3,1,0,1000,median,25,0.0955
5,50,3,1,0,1000,median,26,0.1
5,50,3,1,0,1000,median,27,0.1015
5,50,3,1,0,1000,median,28,0.1065
5,50,3,1,0,1000,median,29,0.0955
5,50,3,1,0,1000,median,30,0.1
5,50,3,1,0,1000,median,31,0.0895
5,50,3,1,0,1000,median,32,0.0955
5,50,3,1,0,1000,median,33,0.0955
5,50,3,1,0,1000,median,34,0.0885
5,50,3,1,0,1000,median,35,0.1015
5,50,3,1,0,1000,median,36,0.0895
5,50,3,1,0,1000,median,37,0.0895
5,50,3,1,0,1000,median,38,0.0955
5,50,3,1,0,1000,median,39,0.1
5,50,3,1,0,1000,median,40,0.1065
5,50,3,1,0,1000,median,41,0.1065
5,50,3,1,0,1000,median,42,0.1065
5,50,3,1,0,1000,median,43,0.097
5,50,3,1,0,1000,median,44,0.1015
5,50,3,1,0,1000,median,45,0.116
5,50,3,1,0,1000,median,46,0.1015
5,50,3,1,0,1000,median,47,0.1015
5,50,3,1,0,1000,median,48,0.0895
5,50,3,1,0,1000,median,49,0.1065
5,50,3,1,0,1000,median,50,0.0955
5,50,3,2,0,1000,median,1,0.0895
5,50,3,2,0,1000,median,2,0.0895
5,50,3,2,0,1000,median,3,0.0895
5,50,3,2,0,1000,median,4,0.1
5,50,3,2,0,1000,median,5,0.1015
5,50,3,2,0,1000,median,6,0.0955
5,50,3,2,0,1000,median,7,0.104
5,50,3,2,0,1000,median,8,0.1
5,50,3,2,0,1000,median,9,0.1
5,50,3,2,0,1000,median,10,0.116
5,50,3,2,0,1000,median,11,0.1
5,50,3,2,0,1000,median,12,0.0955
5,50,3,2,0,1000,median,13,0.1
5,50,3,2,0,1000,median,14,0.1065
5,50,3,2,0,1000,median,15,0.0955
5,50,3,2,0,1000,median,16,0.0955
5,50,3,2,0,1000,median,17,0.116
5,50,3,2,0,1000,median,18,0.0955
5,50,3,2,0,1000,median,19,0.1015
5,50,3,2,0,1000,median,20,0.1065
5,50,3,2,0,1000,median,21,0.1
5,50,3,2,0,1000,median,22,0.1015
5,50,3,2,0,1000,median,23,0.1
5,50,3,2,0,1000,median,24,0.104
5,50,3,2,0,1000,median,25,0.0895
5,50,3,2,0,1000,median,26,0.1065
5,50,3,2,0,1000,median,27,0.0895
5,50,3,2,0,1000,median,28,0.1065
5,50,3,2,0,1000,median,29,0.097
5,50,3,2,0,1000,median,30,0.1
5,50,3,2,0,1000,median,31,0.097
5,50,3,2,0,1000,median,32,0.1
5,50,3,2,0,1000,median,33,0.1
5,50,3,2,0,1000,median,34,0.1065
5,50,3,2,0,1000,median,35,0.1
5,50,3,2,0,1000,median,36,0.0955
5,50,3,2,0,1000,median,37,0.1
5,50,3,2,0,1000,median,38,0.0895
5,50,3,2,0,1000,median,39,0.1065
5,50,3,2,0,1000,median,40,0.097
5,50,3,2,0,1000,median,41,0.0955
5,50,3,2,0,1000,median,42,0.0895
5,50,3,2,0,1000,median,43,0.0895
5,50,3,2,0,1000,median,44,0.1
5,50,3,2,0,1000,median,45,0.104
5,50,3,2,0,1000,median,46,0.0885
5,50,3,2,0,1000,median,47,0.1
5,50,3,2,0,1000,median,48,0.0895
5,50,3,2,0,1000,median,49,0.0895
5,50,3,2,0,1000,median,50,0.1065
5,50,3,3,0,1000,median,1,0.0955
5,50,3,3,0,1000,median,2,0.104
5,50,3,3,0,1000,median,3,0.0955
5,50,3,3,0,1000,median,4,0.1
5,50,3,3,0,1000,median,5,0.0955
5,50,3,3,0,1000,median,6,0.1
5,50,3,3,0,1000,median,7,0.116
5,50,3,3,0,1000,median,8,0.1015
5,50,3,3,0,1000,median,9,0.0895
5,50,3,3,0,1000,median,10,0.0955
5,50,3,3,0,1000,median,11,0.097
5,50,3,3,0,1000,median,12,0.1
5,50,3,3,0,1000,median,13,0.1065
5,50,3,3,0,1000,median,14,0.1015
5,50,3,3,0,1000,median,15,0.1
5,50,3,3,0,1000,median,16,0.1
5,50,3,3,0,1000,median,17,0.1065
5,50,3,3,0,1000,median,18,0.0955
5,50,3,3,0,1000,median,19,0.1015
5,50,3,3,0,1000,median,20,0.1065
5,50,3,3,0,1000,median,21,0.0885
5,50,3,3,0,1000,median,22,0.097
5,50,3,3,0,1000,median,23,0.0955
5,50,3,3,0,1000,median,24,0.0955
5,50,3,3,0,1000,median,25,0.1015
5,50,3,3,0,1000,median,26,0.0885
5,50,3,3,0,1000,median,27,0.0955
5,50,3,3,0,1000,median,28,0.1
5,50,3,3,0,1000,median,29,0.1
5,50,3,3,0,1000,median,30,0.0955
5,50,3,3,0,1000,median,31,0.0895
5,50,3,3,0,1000,median,32,0.1
5,50,3,3,0,1000,median,33,0.104
5,50,3,3,0,1000,median,34,0.104
5,50,3,3,0,1000,median,35,0.1015
5,50,3,3,0,1000,median,36,0.1
5,50,3,3,0,1000,median,37,0.1
5,50,3,3,0,1000,median,38,0.1
5,50,3,3,0,1000,median,39,0.0895
5,50,3,3,0,1000,median,40,0.097
5,50,3,3,0,1000,median,41,0.104
5,50,3,3,0,1000,median,42,0.097
5,50,3,3,0,1000,median,43,0.1
5,50,3,3,0,1000,median,44,0.1
5,50,3,3,0,1000,median,45,0.1
5,50,3,3,0,1000,median,46,0.0895
5,50,3,3,0,1000,median,47,0.1065
5,50,3,3,0,1000,median,48,0.0955
5,50,3,3,0,1000,median,49,0.104
5,50,3,3,0,1000,median,50,0.1
5,50,3,4,0,1000,median,1,0.116
5,50,3,4,0,1000,median,2,0.1015
5,50,3,4,0,1000,median,3,0.1065
5,50,3,4,0,1000,median,4,0.116
5,50,3,4,0,1000,median,5,0.1015
5,50,3,4,0,1000,median,6,0.0955
5,50,3,4,0,1000,median,7,0.104
5,50,3,4,0,1000,median,8,0.1065
5,50,3,4,0,1000,median,9,0.097
5,50,3,4,0,1000,median,10,0.1
5,50,3,4,0,1000,median,11,0.1
5,50,3,4,0,1000,median,12,0.1
5,50,3,4,0,1000,median,13,0.1065
5,50,3,4,0,1000,median,14,0.1
5,50,3,4,0,1000,median,15,0.097
5,50,3,4,0,1000,median,16,0.097
5,50,3,4,0,1000,median,17,0.104
5,50,3,4,0,1000,median,18,0.0895
5,50,3,4,0,1000,median,19,0.1015
5,50,3,4,0,1000,median,20,0.0885
5,50,3,4,0,1000,median,21,0.1
5,50,3,4,0,1000,median,22,0.104
5,50,3,4,0,1000,median,23,0.1
5,50,3,4,0,1000,median,24,0.1
5,50,3,4,0,1000,median,25,0.0955
5,50,3,4,0,1000,median,26,0.104
5,50,3,4,0,1000,median,27,0.104
5,50,3,4,0,1000,median,28,0.0885
5,50,3,4,0,1000,median,29,0.1015
5,50,3,4,0,1000,median,30,0.1
5,50,3,4,0,1000,median,31,0.0955
5,50,3,4,0,1000,median,32,0.1015
5,50,3,4,0,1000,median,33,0.097
5,50,3,4,0,1000,median,34,0.104
5,50,3,4,0,1000,median,35,0.1
5,50,3,4,0,1000,median,36,0.1015
5,50,3,4,0,1000,median,37,0.104
5,50,3,4,0,1000,median,38,0.1
5,50,3,4,0,1000,median,39,0.0955
5,50,3,4,0,1000,median,40,0.116
5,50,3,4,0,1000,median,41,0.1
5,50,3,4,0,1000,median,42,0.104
5,50,3,4,0,1000,median,43,0.1015
5,50,3,4,0,1000,median,44,0.104
5,50,3,4,0,1000,median,45,0.1015
5,50,3,4,0,1000,median,46,0.1015
5,50,3,4,0,1000,median,47,0.1065
5,50,3,4,0,1000,median,48,0.104
5,50,3,4,0,1000,median,49,0.1015
5,50,3,4,0,1000,median,50,0.0955
5,50,3,5,0,1000,median,1,0.0885
5,50,3,5,0,1000,median,2,0.0885
5,50,3,5,0,1000,median,3,0.0895
5,50,3,5,0,1000,median,4,0.1065
5,50,3,5,0,1000,median,5,0.0895
5,50,3,5,0,1000,median,6,0.0955
5,50,3,5,0,1000,median,7,0.097
5,50,3,5,0,1000,median,8,0.0885
5,50,3,5,0,1000,median,9,0.1065
5,50,3,5,0,1000,median,10,0.0895
5,50,3,5,0,1000,median,11,0.1015
5,50,3,5,0,1000,median,12,0.0955
5,50,3,5,0,1000,median,13,0.116
5,50,3,5,0,1000,median,14,0.0955
5,50,3,5,0,1000,median,15,0.116
5,50,3,5,0,1000,median,16,0.1015
5,50,3,5,0,1000,median,17,0.1
5,50,3,5,0,1000,median,18,0.116
5,50,3,5,0,1000,median,19,0.116
5,50,3,5,0,1000,median,20,0.0895
5,50,3,5,0,1000,median,21,0.0885
5,50,3,5,0,1000,median,22,0.116
5,50,3,5,0,1000,median,23,0.097
5,50,3,5,0,1000,median,24,0.1065
5,50,3,5,0,1000,median,25,0.0895
5,50,3,5,0,1000,median,26,0.0955
5,50,3,5,0,1000,median,27,0.1065
5,50,3,5,0,1000,median,28,0.1
5,50,3,5,0,1000,median,29,0.0885
5,50,3,5,0,1000,median,30,0.1065
5,50,3,5,0,1000,median,31,0.1015
5,50,3,5,0,1000,median,32,0.1
5,50,3,5,0,1000,median,33,0.0895
5,50,3,5,0,1000,median,34,0.116
5,50,3,5,0,1000,median,35,0.116
5,50,3,5,0,1000,median,36,0.0885
5,50,3,5,0,1000,median,37,0.0955
5,50,3,5,0,1000,median,38,0.0955
5,50,3,5,0,1000,median,39,0.0955
5,50,3,5,0,1000,median,40,0.104
5,50,3,5,0,1000,median,41,0.1015
5,50,3,5,0,1000,median,42,0.0885
5,50,3,5,0,1000,median,43,0.0955
5,50,3,5,0,1000,median,44,0.0885
5,50,3,5,0,1000,median,45,0.1015
5,50,3,5,0,1000,median,46,0.1065
5,50,3,5,0,1000,median,47,0.1015
5,50,3,5,0,1000,median,48,0.0895
5,50,3,5,0,1000,median,49,0.1
5,50,3,5,0,1000,median,50,0.104
