Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
10,40,3,0,0,5,mean,1,0.078
10,40,3,0,0,5,mean,2,0.157
10,40,3,0,0,5,mean,3,0.255
10,40,3,0,0,5,mean,4,0.273
10,40,3,0,0,5,mean,5,0.305
10,40,3,0,0,5,mean,6,0.324
10,40,3,0,0,5,mean,7,0.345
10,40,3,0,0,5,mean,8,0.326
10,40,3,0,0,5,mean,9,0.38
10,40,3,0,0,5,mean,10,0.35
10,40,3,0,0,5,mean,11,0.321
10,40,3,0,0,5,mean,12,0.376
10,40,3,0,0,5,mean,13,0.343
10,40,3,0,0,5,mean,14,0.34
10,40,3,0,0,5,mean,15,0.323
10,40,3,0,0,5,mean,16,0.374
10,40,3,0,0,5,mean,17,0.354
10,40,3,0,0,5,mean,18,0.351
10,40,3,0,0,5,mean,19,0.346
10,40,3,0,0,5,mean,20,0.346
10,40,3,0,0,5,mean,21,0.351
10,40,3,0,0,5,mean,22,0.326
10,40,3,0,0,5,mean,23,0.332
10,40,3,0,0,5,mean,24,0.349
10,40,3,0,0,5,mean,25,0.349
10,40,3,0,0,5,mean,26,0.348
10,40,3,0,0,5,mean,27,0.364
10,40,3,0,0,5,mean,28,0.351
10,40,3,0,0,5,mean,29,0.351
10,40,3,0,0,5,mean,30,0.357
10,40,3,0,0,5,mean,31,0.335
10,40,3,0,0,5,mean,32,0.354
10,40,3,0,0,5,mean,33,0.352
10,40,3,0,0,5,mean,34,0.358
10,40,3,0,0,5,mean,35,0.363
10,40,3,0,0,5,mean,36,0.341
10,40,3,0,0,5,mean,37,0.351
10,40,3,0,0,5,mean,38,0.331
10,40,3,0,0,5,mean,39,0.346
10,40,3,0,0,5,mean,40,0.317
