Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
10,40,3,0,0,5,mean,1,0.078
10,40,3,0,0,5,mean,2,0.114
10,40,3,0,0,5,mean,3,0.21
10,40,3,0,0,5,mean,4,0.257
10,40,3,0,0,5,mean,5,0.286
10,40,3,0,0,5,mean,6,0.316
10,40,3,0,0,5,mean,7,0.331
10,40,3,0,0,5,mean,8,0.267
10,40,3,0,0,5,mean,9,0.3
10,40,3,0,0,5,mean,10,0.324
10,40,3,0,0,5,mean,11,0.329
10,40,3,0,0,5,mean,12,0.32
10,40,3,0,0,5,mean,13,0.295
10,40,3,0,0,5,mean,14,0.308
10,40,3,0,0,5,mean,15,0.333
10,40,3,0,0,5,mean,16,0.353
10,40,3,0,0,5,mean,17,0.339
10,40,3,0,0,5,mean,18,0.341
10,40,3,0,0,5,mean,19,0.351
10,40,3,0,0,5,mean,20,0.302
10,40,3,0,0,5,mean,21,0.352
10,40,3,0,0,5,mean,22,0.37
10,40,3,0,0,5,mean,23,0.352
10,40,3,0,0,5,mean,24,0.371
10,40,3,0,0,5,mean,25,0.357
10,40,3,0,0,5,mean,26,0.36
10,40,3,0,0,5,mean,27,0.339
10,40,3,0,0,5,mean,28,0.327
10,40,3,0,0,5,mean,29,0.345
10,40,3,0,0,5,mean,30,0.332
10,40,3,0,0,5,mean,31,0.339
10,40,3,0,0,5,mean,32,0.328
10,40,3,0,0,5,mean,33,0.361
10,40,3,0,0,5,mean,34,0.327
10,40,3,0,0,5,mean,35,0.305
10,40,3,0,0,5,mean,36,0.368
10,40,3,0,0,5,mean,37,0.354
10,40,3,0,0,5,mean,38,0.33
10,40,3,0,0,5,mean,39,0.34
10,40,3,0,0,5,mean,40,0.325
